,artist,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
146,윤하,Someday,4,3XjwstpC4nNIxGSYriDIbr,Someday,spotify:track:3XjwstpC4nNIxGSYriDIbr,0.0252,0.419,0.781,6.58e-06,0.202,-2.486,0.0449,145.766,0.364,11
147,윤하,Someday,5,2e19eIdifAneBDaldn0ZyM,텔레파시,spotify:track:2e19eIdifAneBDaldn0ZyM,0.0277,0.518,0.895,0.0,0.385,-1.76,0.0798,165.986,0.644,13
148,윤하,Someday,6,6KsHkvhDDb7TtzQcMidqdl,Rain&The Bar,spotify:track:6KsHkvhDDb7TtzQcMidqdl,0.446,0.34,0.279,0.000135,0.391,-30.085,0.117,86.634,0.556,4
149,윤하,Someday,7,3p9nMUkR9IgHdoC6uqSMY4,빗소리,spotify:track:3p9nMUkR9IgHdoC6uqSMY4,0.764,0.544,0.232,0.0,0.128,-11.596,0.0354,167.585,0.395,24
150,윤하,Someday,8,2L4GPPnNGguatA1g7gs0Kl,Rainbow,spotify:track:2L4GPPnNGguatA1g7gs0Kl,0.652,0.616,0.728,0.0,0.115,-5.354,0.0346,110.982,0.424,7
151,윤하,Someday,9,0rpdOEbsO9s0Rrj76vzYSE,Best Friend,spotify:track:0rpdOEbsO9s0Rrj76vzYSE,0.0804,0.628,0.785,2.61e-06,0.292,-3.076,0.0364,135.985,0.675,7
152,윤하,Someday,10,46DyB2vGzKaZlfjN9QbTyb,Strawberry Days,spotify:track:46DyB2vGzKaZlfjN9QbTyb,0.445,0.625,0.56,0.0,0.119,-5.968,0.0295,129.051,0.156,9
153,윤하,Someday,11,656u4nbzKOBHGjE00jMSqq,For Catharina,spotify:track:656u4nbzKOBHGjE00jMSqq,0.982,0.413,0.0589,0.911,0.121,-21.435,0.059,72.535,0.201,5
154,윤하,Someday,12,5M75ChNoDtoo4SLfcv4dwM,미워하다,spotify:track:5M75ChNoDtoo4SLfcv4dwM,0.723,0.492,0.338,3.76e-06,0.13,-8.028,0.0284,66.901,0.136,8
155,윤하,Someday,13,49Lx9ToqUr75ybGDx5akKi,My Song and...,spotify:track:49Lx9ToqUr75ybGDx5akKi,0.592,0.505,0.647,0.0,0.204,-2.766,0.0317,89.808,0.26,12
156,윤하,Someday,14,2xf1w6sAuF4bgsrErejnGx,울지마요,spotify:track:2xf1w6sAuF4bgsrErejnGx,0.476,0.504,0.649,0.0,0.137,-5.084,0.0365,80.015,0.27,6
157,윤하,Someday,15,4YOMEFS3VnDAkR93QdtFwC,기억 - Original Mix Version,spotify:track:4YOMEFS3VnDAkR93QdtFwC,0.281,0.68,0.475,0.0,0.101,-7.595,0.0428,124.981,0.109,6
158,윤하,Someday,16,5cxJaAWDcziTIWOAdwSWDp,텔레파시 - Instrumental,spotify:track:5cxJaAWDcziTIWOAdwSWDp,0.000375,0.52,0.835,0.504,0.365,-5.85,0.0377,83.036,0.84,2
159,윤하,Someday,17,4ofAXZVxScI0VLrvFUpCNq,미워하다 - Instrumental,spotify:track:4ofAXZVxScI0VLrvFUpCNq,0.693,0.496,0.289,0.895,0.134,-7.594,0.0274,133.954,0.0768,2
175,윤하,혜성,1,1JrzvYMdLqHGBa6jmnBXia,혜성,spotify:track:1JrzvYMdLqHGBa6jmnBXia,0.145,0.484,0.913,0.0,0.315,-4.475,0.101,154.967,0.696,35
176,윤하,혜성,2,1Ilr1eLdXI0JlJxQemtIxa,좀 더 둘이서,spotify:track:1Ilr1eLdXI0JlJxQemtIxa,0.144,0.518,0.684,0.0,0.272,-4.31,0.067,186.851,0.432,6
177,윤하,혜성,3,6qmPGvkKDbuCxbJd5EjLtm,첫눈에,spotify:track:6qmPGvkKDbuCxbJd5EjLtm,0.549,0.586,0.502,0.0,0.136,-6.462,0.037,131.757,0.166,10
178,윤하,혜성,4,4pOJHkwq1YyBU1TTO8puc4,Touch,spotify:track:4pOJHkwq1YyBU1TTO8puc4,0.0329,0.599,0.906,0.0,0.0819,-5.694,0.0493,163.004,0.774,7
179,윤하,혜성,5,7osiVwB1GOSUuSiwxYNcT9,한 우산 아래,spotify:track:7osiVwB1GOSUuSiwxYNcT9,0.19,0.571,0.618,0.0,0.126,-7.721,0.0328,129.843,0.416,5
180,윤하,혜성,6,4Wbr28lSOrBHGzmg9m7io7,손을 잡고서,spotify:track:4Wbr28lSOrBHGzmg9m7io7,0.276,0.285,0.867,0.0,0.371,-4.597,0.168,175.71,0.495,6
181,윤하,혜성,7,177csUHTmcnFo8lP37QhhD,If,spotify:track:177csUHTmcnFo8lP37QhhD,0.0932,0.624,0.558,0.0,0.176,-6.226,0.0257,93.905,0.282,5
182,윤하,혜성,8,3etRM74iqTXWLynlLBhvh8,내일도 맑은 하늘처럼,spotify:track:3etRM74iqTXWLynlLBhvh8,0.546,0.605,0.719,0.0,0.293,-5.018,0.0388,82.009,0.707,5
183,윤하,혜성,9,3AWZibhCXgh7kwInaK3R3S,약속,spotify:track:3AWZibhCXgh7kwInaK3R3S,0.345,0.547,0.562,0.0,0.177,-4.104,0.0268,150.023,0.24,17
184,윤하,혜성,10,75otnYVLwJmbsD8GggnjcT,해바라기,spotify:track:75otnYVLwJmbsD8GggnjcT,0.306,0.68,0.656,0.0,0.0838,-4.788,0.0326,99.038,0.596,4
185,윤하,혜성,11,5f9TdmXorgOq6iWtBryb5G,파란 빛 레몬,spotify:track:5f9TdmXorgOq6iWtBryb5G,0.417,0.481,0.498,0.0,0.239,-7.304,0.0362,142.02,0.168,5
186,윤하,혜성,12,0z6bbjK9GmefZjmKs4l7Go,오렌지 첫사랑,spotify:track:0z6bbjK9GmefZjmKs4l7Go,0.202,0.688,0.694,0.0,0.123,-6.22,0.0442,91.018,0.391,6
187,윤하,혜성,13,4Cz9Ze5Gc0cFUALGSY7Tbw,추억은 아름다운 기억,spotify:track:4Cz9Ze5Gc0cFUALGSY7Tbw,0.453,0.518,0.357,0.0,0.115,-7.464,0.0328,74.616,0.391,17
188,윤하,혜성,14,6iM9VPuKlAJuCggpZoht8S,혜성 - Instrumental,spotify:track:6iM9VPuKlAJuCggpZoht8S,0.000145,0.431,0.95,0.882,0.307,-7.706,0.0506,154.98,0.796,4
189,윤하,혜성,15,5wFwS9sXCJJ8Ke8u4TMk8P,첫눈에 - Instrumental,spotify:track:5wFwS9sXCJJ8Ke8u4TMk8P,0.0437,0.611,0.457,0.891,0.129,-11.318,0.0357,132.031,0.116,2
190,윤하,고백하기 좋은 날,1,2nc5a7LCOa4CfvUjWvXhV2,연애조건 - Remix Version,spotify:track:2nc5a7LCOa4CfvUjWvXhV2,0.0943,0.603,0.768,0.0,0.17,-4.579,0.0307,94.017,0.417,7
192,윤하,고백하기 좋은 날,3,0hGJttACm43xRQ78zs3eij,마이★러버 - Korean Version,spotify:track:0hGJttACm43xRQ78zs3eij,0.0149,0.502,0.909,0.0,0.0653,-3.282,0.0588,149.975,0.565,7
199,윤하,고백하기 좋은 날,10,4l86Q9qvxhKYTDV5fa1L0v,앨리스,spotify:track:4l86Q9qvxhKYTDV5fa1L0v,0.413,0.552,0.665,0.0,0.0973,-4.952,0.0318,105.037,0.348,5
202,윤하,고백하기 좋은 날,13,4EamJBaigiSOgdOtPYRCWM,비밀번호 486 - Instrumental,spotify:track:4EamJBaigiSOgdOtPYRCWM,0.00487,0.656,0.732,0.00181,0.0958,-5.99,0.053,137.011,0.78,2
203,윤하,고백하기 좋은 날,14,0QdeM10rpcEtyfPsZG5w8K,연애조건 - Instrumental,spotify:track:0QdeM10rpcEtyfPsZG5w8K,0.00696,0.539,0.705,0.252,0.194,-7.509,0.0255,94.009,0.287,2
204,윤하,고백하기 좋은 날,1,16HZAZKBC7ovre9hruKJqH,Delete,spotify:track:16HZAZKBC7ovre9hruKJqH,0.31,0.641,0.874,0.0,0.107,-4.651,0.0789,123.961,0.194,10
205,윤하,고백하기 좋은 날,2,3nZIBNBzTrgjHb3oAbReqU,I Cry,spotify:track:3nZIBNBzTrgjHb3oAbReqU,0.482,0.513,0.549,0.0,0.235,-5.548,0.0314,135.878,0.141,11
206,윤하,고백하기 좋은 날,3,0GtnPY1LePGHquWzIEiqMj,비밀번호 486,spotify:track:0GtnPY1LePGHquWzIEiqMj,0.0867,0.622,0.882,0.0,0.0931,-2.886,0.105,136.926,0.726,41
207,윤하,고백하기 좋은 날,4,4wel1Mu1sF8p9OCBpUqBGy,고백하기 좋은 날,spotify:track:4wel1Mu1sF8p9OCBpUqBGy,0.533,0.358,0.604,0.0,0.121,-6.547,0.0505,183.919,0.219,13
208,윤하,고백하기 좋은 날,5,1LZekyUVl4jyldSbJpvxKD,Hello beautiful day,spotify:track:1LZekyUVl4jyldSbJpvxKD,0.598,0.636,0.759,0.0,0.0719,-5.677,0.0677,79.057,0.782,5
209,윤하,고백하기 좋은 날,6,0v5ItBzRV88YjmmrLrlyPa,오늘만,spotify:track:0v5ItBzRV88YjmmrLrlyPa,0.821,0.418,0.273,0.0,0.123,-9.792,0.0308,129.779,0.166,7
210,윤하,고백하기 좋은 날,7,2yHlcpyKjt7phF1mlu3V0i,연애조건,spotify:track:2yHlcpyKjt7phF1mlu3V0i,0.297,0.425,0.84,0.0,0.161,-4.495,0.108,187.804,0.439,11
211,윤하,고백하기 좋은 날,8,3ar9Ac4ILz5USXGPxjWQJW,Fly,spotify:track:3ar9Ac4ILz5USXGPxjWQJW,0.273,0.593,0.811,0.0,0.0992,-3.145,0.0507,125.055,0.517,14
212,윤하,고백하기 좋은 날,9,2B7WPx3oj3XhkSYdt7TCzd,속마음,spotify:track:2B7WPx3oj3XhkSYdt7TCzd,0.638,0.478,0.442,0.0,0.0821,-6.957,0.0317,128.824,0.0925,9
213,윤하,고백하기 좋은 날,10,2npLmDWQk0ekZuXOB3j0tR,어린욕심 (feat. 휘성),spotify:track:2npLmDWQk0ekZuXOB3j0tR,0.355,0.634,0.832,0.0,0.138,-4.824,0.0509,103.983,0.721,6
215,윤하,고백하기 좋은 날,12,46g3MpXoFJ6Krw9rZ0EZzU,I Cry - Instrumental,spotify:track:46g3MpXoFJ6Krw9rZ0EZzU,0.0166,0.564,0.417,0.868,0.233,-10.379,0.0293,136.045,0.162,1
217,윤하,Go! Younha,1,2HRZum1IeluVG07tIr1y3H,ほうき星-album mix version,spotify:track:2HRZum1IeluVG07tIr1y3H,0.017,0.469,0.949,0.000103,0.3,-3.052,0.0845,154.644,0.69,5
218,윤하,Go! Younha,2,3uGItuntJ4jy6CrMKAqN8T,もっとふたりで,spotify:track:3uGItuntJ4jy6CrMKAqN8T,0.141,0.524,0.825,0.0,0.321,-2.529,0.0611,186.957,0.541,1
219,윤하,Go! Younha,3,3cEkd60p4IItOAlp0TwWa3,オレンジの初恋,spotify:track:3cEkd60p4IItOAlp0TwWa3,0.211,0.637,0.835,0.0,0.0924,-4.248,0.0489,90.994,0.422,7
220,윤하,Go! Younha,4,4tZJu8EbvMAw2OmVUdbPdS,碧い檸檬,spotify:track:4tZJu8EbvMAw2OmVUdbPdS,0.599,0.546,0.563,0.0,0.127,-6.086,0.031,71.025,0.211,0
221,윤하,Go! Younha,5,7GJyT15BLmyL2rTM1Nujsm,ゆびきり-日本語version-,spotify:track:7GJyT15BLmyL2rTM1Nujsm,0.361,0.543,0.598,0.0,0.133,-3.395,0.0272,149.876,0.295,2
222,윤하,Go! Younha,6,6BHZJJ4ILw6Au3FUPt9kcy,向日葵,spotify:track:6BHZJJ4ILw6Au3FUPt9kcy,0.0512,0.627,0.724,1.12e-06,0.0704,-4.548,0.0318,98.752,0.617,1
223,윤하,Go! Younha,7,6e09Mg96fmSWcxBTh7ZiCF,マイ☆ラバ,spotify:track:6e09Mg96fmSWcxBTh7ZiCF,0.0088,0.501,0.92,3.87e-05,0.189,-3.209,0.0647,149.525,0.663,4
224,윤하,Go! Younha,8,4fUL29tSlyVAX27gzq5o0x,夢の続き-album version-,spotify:track:4fUL29tSlyVAX27gzq5o0x,0.256,0.538,0.416,0.0,0.1,-6.288,0.0267,143.74,0.238,2
225,윤하,Go! Younha,9,6hbtVZ3A2SmKDDGzo2ANp7,あした、天気になれ。,spotify:track:6hbtVZ3A2SmKDDGzo2ANp7,0.39,0.527,0.843,1.74e-06,0.321,-3.383,0.0591,163.678,0.685,1
226,윤하,Go! Younha,10,0Zku5ZqzDemSxNBZGUzlXw,相合傘,spotify:track:0Zku5ZqzDemSxNBZGUzlXw,0.24,0.565,0.721,1.34e-06,0.0649,-5.847,0.0359,129.678,0.353,0
227,윤하,Go! Younha,11,0OQG9kdAbnD29ZENxdy8Je,願いはひとつ,spotify:track:0OQG9kdAbnD29ZENxdy8Je,0.0711,0.554,0.844,0.000265,0.262,-4.169,0.0297,179.631,0.61,0
228,윤하,Go! Younha,12,3hn2YPW0msc0WwlzPxBZNo,思い出にできない,spotify:track:3hn2YPW0msc0WwlzPxBZNo,0.535,0.506,0.404,0.0,0.159,-6.69,0.0292,73.369,0.298,1
229,윤하,Go! Younha,13,7kPAHnKKtpCibfVvkw3CpG,タッチ,spotify:track:7kPAHnKKtpCibfVvkw3CpG,0.0289,0.595,0.921,3.65e-06,0.139,-4.381,0.0407,162.955,0.881,3
230,청하,"Bare&Rare, Pt. 1",1,49jIwnU0pAUWorDG4ahISg,XXXX,spotify:track:49jIwnU0pAUWorDG4ahISg,0.0923,0.741,0.662,0.0,0.306,-4.639,0.205,109.953,0.713,54
231,청하,"Bare&Rare, Pt. 1",2,6TzU11huC8Hz4FVEsvCeE7,Sparkling,spotify:track:6TzU11huC8Hz4FVEsvCeE7,0.166,0.6,0.923,0.0,0.32,-1.926,0.105,160.025,0.712,68
232,청하,"Bare&Rare, Pt. 1",3,4cZvTWcgPyHx2eZb0ruyX3,Louder,spotify:track:4cZvTWcgPyHx2eZb0ruyX3,0.113,0.843,0.75,0.0,0.0275,-4.942,0.0421,109.886,0.835,48
233,청하,"Bare&Rare, Pt. 1",4,0oUK4m2wNIBPfejlcB1N9k,Crazy Like You (feat. BIBI),spotify:track:0oUK4m2wNIBPfejlcB1N9k,0.0957,0.536,0.639,0.0,0.209,-3.999,0.0447,170.94,0.502,55
234,청하,"Bare&Rare, Pt. 1",5,3ulIMvCtahvAmAQHcCbDFs,California Dream,spotify:track:3ulIMvCtahvAmAQHcCbDFs,0.0747,0.769,0.803,0.0,0.0832,-3.501,0.115,119.923,0.503,52
235,청하,"Bare&Rare, Pt. 1",6,12QoF5mIoZ1ZrVZFoc2Nwl,Good Night My Princess,spotify:track:12QoF5mIoZ1ZrVZFoc2Nwl,0.522,0.446,0.475,0.0,0.0859,-5.953,0.0293,139.267,0.112,48
236,청하,"Bare&Rare, Pt. 1",7,1zFT6Z2zT4Z4kUFnerd9lE,Love Me Out Loud,spotify:track:1zFT6Z2zT4Z4kUFnerd9lE,0.00731,0.397,0.697,0.0,0.198,-3.749,0.0561,120.926,0.414,51
237,청하,"Bare&Rare, Pt. 1",8,0um5z70pgfggfEzkhQuspz,Nuh-Uh,spotify:track:0um5z70pgfggfEzkhQuspz,0.513,0.502,0.692,0.000182,0.174,-6.174,0.262,154.301,0.608,48
241,청하,Bare&Rare Pt.1,4,0PehwgVlTpyYIbMYG1HIuo,Crazy Like You (Feat. BIBI),spotify:track:0PehwgVlTpyYIbMYG1HIuo,0.1,0.522,0.644,0.0,0.199,-4.013,0.0464,170.902,0.474,25
254,청하,Querencia,1,79P9mBMhyd1hxWwDhv3NbF,SIDE A {NOBLE},spotify:track:79P9mBMhyd1hxWwDhv3NbF,0.218,0.441,0.5,0.595,0.178,-14.183,0.0807,126.486,0.323,29
255,청하,Querencia,2,7wDVvxMUdW5MtJUqFtuXUz,Bicycle,spotify:track:7wDVvxMUdW5MtJUqFtuXUz,0.006,0.625,0.903,0.0,0.235,-2.519,0.0594,145.97,0.825,61
256,청하,Querencia,3,0AABiBAIYQCMpLI0ODbDDL,Masquerade,spotify:track:0AABiBAIYQCMpLI0ODbDDL,0.0261,0.645,0.844,0.000238,0.0767,-1.612,0.0383,143.957,0.731,43
257,청하,Querencia,4,34v3Sm3KEc7DtGPP50jyrl,Flying on Faith,spotify:track:34v3Sm3KEc7DtGPP50jyrl,0.222,0.692,0.818,9.78e-05,0.0999,-2.368,0.0344,150.04,0.675,46
258,청하,Querencia,5,6j2Tpn3qQS2BLPNwytsefO,Luce Sicut Stellae,spotify:track:6j2Tpn3qQS2BLPNwytsefO,0.228,0.677,0.885,6.05e-05,0.127,-2.121,0.0517,95.985,0.565,36
259,청하,Querencia,6,3bua7i9SBgMf0dzeR4ET1n,SIDE B {SAVAGE},spotify:track:3bua7i9SBgMf0dzeR4ET1n,0.000132,0.623,0.653,0.745,0.205,-7.687,0.0393,118.036,0.473,30
260,청하,Querencia,7,7Cn6R7YB4EjQkfci9DdceG,Stay Tonight,spotify:track:7Cn6R7YB4EjQkfci9DdceG,0.199,0.625,0.831,0.000612,0.0805,-2.168,0.0554,121.029,0.513,57
261,청하,Querencia,8,1d8Arh7PushRWWJRs41rSa,Dream of You (with R3HAB),spotify:track:1d8Arh7PushRWWJRs41rSa,0.0347,0.659,0.738,2.26e-06,0.114,-3.894,0.0659,117.081,0.615,61
262,청하,Querencia,9,3t4ozuyQ2OidVwuG08FHBn,Bother Me,spotify:track:3t4ozuyQ2OidVwuG08FHBn,0.0242,0.658,0.863,0.0123,0.303,-3.539,0.0558,114.934,0.497,48
263,청하,Querencia,10,4yWgTBYmJGnQKn63S9GUbf,Chill,spotify:track:4yWgTBYmJGnQKn63S9GUbf,0.0521,0.514,0.893,6.75e-05,0.253,-1.488,0.0646,179.969,0.746,37
264,청하,Querencia,11,7emNPKzuFwzqfXoKAnJR38,SIDE C {UNKNOWN},spotify:track:7emNPKzuFwzqfXoKAnJR38,0.0199,0.702,0.952,0.644,0.559,-6.797,0.197,159.94,0.527,32
265,청하,Querencia,12,6UM5HKVVm1cjOQhUJB4Ft3,PLAY (feat. Changmo),spotify:track:6UM5HKVVm1cjOQhUJB4Ft3,0.171,0.636,0.941,2.68e-05,0.152,-0.792,0.101,103.926,0.888,57
266,청하,Querencia,13,0NhHFXC06r5kK1rTUuOjxM,Demente (feat. Guaynaa),spotify:track:0NhHFXC06r5kK1rTUuOjxM,0.0398,0.802,0.851,0.000335,0.0618,-1.756,0.0563,100.019,0.697,47
267,청하,Querencia,14,0YxrpGXvAX6RsvdwRky6qN,Lemon (feat. Colde),spotify:track:0YxrpGXvAX6RsvdwRky6qN,0.0981,0.736,0.927,0.0,0.261,-3.074,0.203,97.046,0.786,37
268,청하,Querencia,15,0Ric2EfmVW0Xlz35v5ucMx,BYULHARANG (160504 + 170607),spotify:track:0Ric2EfmVW0Xlz35v5ucMx,0.557,0.446,0.645,0.0,0.118,-4.166,0.0414,173.92,0.525,33
269,청하,Querencia,16,6PlBRsX5Nr6eq27UDXVTf5,SIDE D {PLEASURES},spotify:track:6PlBRsX5Nr6eq27UDXVTf5,0.793,0.674,0.125,0.748,0.126,-15.939,0.0557,99.686,0.184,27
270,청하,Querencia,17,4IQaBvlHjZrpZrIKWXuBxh,X,spotify:track:4IQaBvlHjZrpZrIKWXuBxh,0.351,0.413,0.868,0.0,0.498,-3.427,0.0482,137.936,0.396,44
271,청하,Querencia,18,4CGmwiG8f9QqMYz33fxSzs,All Night Long,spotify:track:4CGmwiG8f9QqMYz33fxSzs,0.117,0.621,0.875,0.0,0.388,-1.955,0.0764,140.101,0.656,33
272,청하,Querencia,19,2UcC7n5jG6QMtOE0Zxznpm,Everybody Has,spotify:track:2UcC7n5jG6QMtOE0Zxznpm,0.638,0.481,0.791,1.25e-05,0.33,-4.982,0.0841,73.913,0.589,39
273,청하,Querencia,20,5FANrx0S8OLZrHiG8OpvVB,Come N Goes,spotify:track:5FANrx0S8OLZrHiG8OpvVB,0.169,0.578,0.925,0.0156,0.353,-1.569,0.0355,114.984,0.592,33
274,청하,Querencia,21,6WKRso2bBkl1GR5ChIT8K1,Querencia (Epilogue),spotify:track:6WKRso2bBkl1GR5ChIT8K1,0.11,0.594,0.333,0.607,0.0805,-9.985,0.161,144.97,0.135,28
283,청하,Querencia,9,1vqxg9upfP0DIuHk2i7CTZ,짜증 나게 만들어,spotify:track:1vqxg9upfP0DIuHk2i7CTZ,0.0226,0.658,0.856,0.0112,0.32,-3.774,0.055,114.914,0.526,13
284,청하,Querencia,10,3OtzhqcPDbKD4YF17JTqYx,Chill해,spotify:track:3OtzhqcPDbKD4YF17JTqYx,0.0535,0.518,0.893,9.17e-05,0.333,-1.66,0.0671,180.015,0.715,9
286,청하,Querencia,12,4HVbYWhMJhrdROgwNgzvQJ,PLAY,spotify:track:4HVbYWhMJhrdROgwNgzvQJ,0.163,0.64,0.941,2.84e-05,0.165,-1.01,0.0963,103.967,0.902,29
287,청하,Querencia,13,0QWUoMvXvUeqaNzRX5r8xP,Demente,spotify:track:0QWUoMvXvUeqaNzRX5r8xP,0.0439,0.8,0.852,0.000344,0.0564,-1.98,0.0535,100.027,0.707,12
288,청하,Querencia,14,0LTntYILuGjlJ2AsGo4Mey,Lemon,spotify:track:0LTntYILuGjlJ2AsGo4Mey,0.0893,0.738,0.926,0.0,0.272,-3.287,0.191,96.981,0.767,11
289,청하,Querencia,15,1HYYVCSDlx7FFgFf0urioK,별하랑 (160504 + 170607),spotify:track:1HYYVCSDlx7FFgFf0urioK,0.558,0.455,0.653,0.0,0.114,-4.372,0.0438,174.085,0.546,7
291,청하,Querencia,17,03thGoAmhGXCCbMaUvPxZz,X (걸어온 길에 꽃밭 따윈 없었죠),spotify:track:03thGoAmhGXCCbMaUvPxZz,0.359,0.424,0.871,0.0,0.493,-3.441,0.0495,137.972,0.377,15
293,청하,Querencia,19,1iMrWWq83B2FxZLXRi8g1u,솔직히 지친다,spotify:track:1iMrWWq83B2FxZLXRi8g1u,0.635,0.533,0.785,1.19e-05,0.33,-5.185,0.0631,148.132,0.606,14
294,청하,Querencia,20,31oxM9aRg1RltU7BtzLMS2,Comes N Goes,spotify:track:31oxM9aRg1RltU7BtzLMS2,0.168,0.577,0.922,0.0167,0.352,-1.777,0.0359,114.971,0.59,8
296,BLACKPINK,THE ALBUM (JP Ver.),1,3822UZ47KvFXH7Gy8AFY4P,How You Like That - JP Ver.,spotify:track:3822UZ47KvFXH7Gy8AFY4P,0.0916,0.819,0.766,3.84e-06,0.0484,-4.0,0.0909,129.974,0.329,35
298,BLACKPINK,THE ALBUM (JP Ver.),3,3wKCldl6riuEKxXlvuxFJ2,Pretty Savage - JP Ver.,spotify:track:3wKCldl6riuEKxXlvuxFJ2,0.0108,0.721,0.568,5.77e-05,0.109,-7.264,0.0412,151.954,0.315,35
299,BLACKPINK,THE ALBUM (JP Ver.),4,4oAJysAwdiq5bxO0uWQAxg,Bet You Wanna,spotify:track:4oAJysAwdiq5bxO0uWQAxg,0.00415,0.563,0.681,0.0,0.0721,-5.189,0.212,110.044,0.648,28
300,BLACKPINK,THE ALBUM (JP Ver.),5,09vMdvv4GzBC6r6O7fMFFb,Lovesick Girls - JP Ver.,spotify:track:09vMdvv4GzBC6r6O7fMFFb,0.0114,0.654,0.718,5.35e-06,0.12,-4.484,0.0747,128.017,0.353,40
303,BLACKPINK,THE ALBUM (JP Ver.),8,07RKTVjYGuNTDb00I84wiE,You Never Know - JP Ver.,spotify:track:07RKTVjYGuNTDb00I84wiE,0.412,0.534,0.432,0.0,0.257,-5.731,0.048,144.516,0.269,33
319,BLACKPINK,BLACKPINK 2021 'THE SHOW' LIVE,1,1GrGs8HBvOHHdeho4w1ZkH,Kill This Love - Live,spotify:track:1GrGs8HBvOHHdeho4w1ZkH,0.286,0.682,0.807,6.32e-05,0.353,-4.656,0.145,131.976,0.683,49
320,BLACKPINK,BLACKPINK 2021 'THE SHOW' LIVE,2,20O6VxUyfLn6Zk8izFpMeu,Crazy Over You - Live,spotify:track:20O6VxUyfLn6Zk8izFpMeu,0.0763,0.772,0.644,0.0,0.203,-5.693,0.0723,115.028,0.462,49
321,BLACKPINK,BLACKPINK 2021 'THE SHOW' LIVE,3,3p9HltmtqXCvCSKKOKMZ29,How You Like That - Live,spotify:track:3p9HltmtqXCvCSKKOKMZ29,0.252,0.725,0.793,0.0,0.177,-4.16,0.147,130.031,0.496,48
322,BLACKPINK,BLACKPINK 2021 'THE SHOW' LIVE,4,6BYdrWzCp2tL2RKSoncArx,Don't Know What To Do - Live,spotify:track:6BYdrWzCp2tL2RKSoncArx,0.435,0.612,0.526,0.0,0.033,-5.253,0.0329,130.014,0.295,46
323,BLACKPINK,BLACKPINK 2021 'THE SHOW' LIVE,5,7jKhvwWoXGmfc8Ehc4kFrt,PLAYING WITH FIRE - Live,spotify:track:7jKhvwWoXGmfc8Ehc4kFrt,0.119,0.622,0.831,0.0,0.113,-4.025,0.104,97.046,0.703,46
324,BLACKPINK,BLACKPINK 2021 'THE SHOW' LIVE,6,4GPLXDicIuRmAELK5RWvCw,Lovesick Girls - Live,spotify:track:4GPLXDicIuRmAELK5RWvCw,0.109,0.625,0.932,0.0,0.118,-3.731,0.181,128.101,0.415,47
325,BLACKPINK,BLACKPINK 2021 'THE SHOW' LIVE,7,76F0GgW1qB7nED5CQeZSrX,Love To Hate Me + You Never Know - Live,spotify:track:76F0GgW1qB7nED5CQeZSrX,0.496,0.51,0.526,0.0,0.0852,-6.29,0.0958,143.974,0.44,47
326,BLACKPINK,BLACKPINK 2021 'THE SHOW' LIVE,8,6V3dOOUiPg53wUf83tBLR8,SOLO - Live,spotify:track:6V3dOOUiPg53wUf83tBLR8,0.06,0.847,0.551,4.37e-06,0.162,-7.132,0.142,95.036,0.515,56
327,BLACKPINK,BLACKPINK 2021 'THE SHOW' LIVE,9,5lnmMdUf1ifC0Oa8wsKuyW,Gone - Live,spotify:track:5lnmMdUf1ifC0Oa8wsKuyW,0.61,0.592,0.333,0.0,0.136,-7.344,0.0317,80.077,0.701,50
328,BLACKPINK,BLACKPINK 2021 'THE SHOW' LIVE,10,3ua8wdqzl3SdgElppgcuf2,Pretty Savage - Live,spotify:track:3ua8wdqzl3SdgElppgcuf2,0.0346,0.646,0.749,0.0,0.132,-4.89,0.0827,151.995,0.467,48
330,BLACKPINK,BLACKPINK 2021 'THE SHOW' LIVE,12,5dUFWYt4BJfWlhC9CxWFGe,WHISTLE - Live,spotify:track:5dUFWYt4BJfWlhC9CxWFGe,0.0328,0.806,0.722,0.0,0.05,-5.384,0.21,102.997,0.689,44
331,BLACKPINK,BLACKPINK 2021 'THE SHOW' LIVE,13,5ROltcFSXdACTwRwOyJRzv,As If It's Your Last - Live,spotify:track:5ROltcFSXdACTwRwOyJRzv,0.0464,0.695,0.841,2.33e-05,0.116,-4.523,0.0971,125.017,0.514,44
332,BLACKPINK,BLACKPINK 2021 'THE SHOW' LIVE,14,1kUXkPQh6G8GLAIVIMgJwk,BOOMBAYAH - Live,spotify:track:1kUXkPQh6G8GLAIVIMgJwk,0.0739,0.718,0.766,0.0,0.227,-4.623,0.0802,124.968,0.543,45
333,BLACKPINK,BLACKPINK 2021 'THE SHOW' LIVE,15,3QCRpdVPsCK11k5zUMfc1l,Forever Young - Live,spotify:track:3QCRpdVPsCK11k5zUMfc1l,0.0273,0.682,0.893,0.0,0.385,-4.617,0.161,110.038,0.487,44
334,BLACKPINK,BLACKPINK 2021 'THE SHOW' LIVE,1,6gzR5GdZTevJT8OWW0NeGa,Kill This Love,spotify:track:6gzR5GdZTevJT8OWW0NeGa,0.286,0.682,0.807,6.32e-05,0.353,-4.656,0.145,131.976,0.683,49
